sec_code,company_name,market,as_of
2060,フィード・ワン,プライム（内国株式）,20260911
2065,ＮＥＸＴ　ＮＯＴＥＳ　日本株配当貴族（ドルヘッジ、ネットリターン）ＥＴＮ,ETF・ETN,20260911
2066,ＮＥＸＴ　ＮＯＴＥＳ　東証ＲＥＩＴ（ドルヘッジ、ネットリターン）ＥＴＮ,ETF・ETN,20260911
2067,ＮＥＸＴ　ＮＯＴＥＳ　野村ＡＩビジネス７０（ネットリターン）ＥＴＮ,ETF・ETN,20260911
2068,ＮＥＸＴ　ＮＯＴＥＳ　高ベータ３０（ネットリターン）ＥＴＮ,ETF・ETN,20260911
2069,ＮＥＸＴ　ＮＯＴＥＳ　低ベータ５０（ネットリターン）ＥＴＮ,ETF・ETN,20260911
206A,ＰＲＩＳＭ　ＢｉｏＬａｂ,グロース（内国株式）,20260911
2070,スマートＥＳＧ３０女性活躍（ネットリターン）ＥＴＮ,ETF・ETN,20260911
2071,スマートＥＳＧ３０総合（ネットリターン）ＥＴＮ,ETF・ETN,20260911
2072,トップシェアインデックス（ネットリターン）ＥＴＮ,ETF・ETN,20260911
2073,スマートＥＳＧ３０低カーボンリスク（ネットリターン）ＥＴＮ,ETF・ETN,20260911
207A,ライジングコーポレーション,PRO Market,20260911
2080,ＰＢＲ１倍割れ解消推進ＥＴＦ,ETF・ETN,20260911
2081,政策保有解消推進ＥＴＦ,ETF・ETN,20260911
2082,投資家経営者一心同体ＥＴＦ,ETF・ETN,20260911
2083,ＮＥＸＴ　ＦＵＮＤＳ　日本成長株アクティブ上場投信,ETF・ETN,20260911
2084,ＮＥＸＴ　ＦＵＮＤＳ　日本高配当株アクティブ上場投信,ETF・ETN,20260911
2085,ＭＡＸＩＳ高配当日本株アクティブ上場投信,ETF・ETN,20260911
2086,ＮＺＡＭ　上場投信　Ｓ＆Ｐ５００（為替ヘッジあり）,ETF・ETN,20260911
2087,ＮＺＡＭ　上場投信　ＮＡＳＤＡＱ１００（為替ヘッジあり）,ETF・ETN,20260911
2088,ＮＺＡＭ　上場投信　ＮＹダウ３０（為替ヘッジあり）,ETF・ETN,20260911
2089,ＮＺＡＭ　上場投信　ＤＡＸ（為替ヘッジあり）,ETF・ETN,20260911
208A,構造計画研究所ホールディングス,スタンダード（内国株式）,20260911
2090,ＮＺＡＭ　上場投信　米国国債７－１０年（為替ヘッジあり）,ETF・ETN,20260911
2091,ＮＺＡＭ　上場投信　ドイツ国債７－１０年（為替ヘッジあり）,ETF・ETN,20260911
2092,ＮＺＡＭ　上場投信　フランス国債７－１０年（為替ヘッジあり）,ETF・ETN,20260911
2093,上場Ｔｒａｃｅｒｓ　米国債０－２年ラダー（為替ヘッジなし）,ETF・ETN,20260911
2094,東証ＲＥＩＴインバースＥＴＦ,ETF・ETN,20260911
2095,グローバルＸ　Ｓ＆Ｐ５００配当貴族　ＥＴＦ（為替ヘッジあり）,ETF・ETN,20260911
2096,グローバルＸ　オフィス・Ｊ－ＲＥＩＴ　ＥＴＦ,ETF・ETN,20260911
2097,グローバルＸ　レジデンシャル・Ｊ－ＲＥＩＴ　ＥＴＦ,ETF・ETN,20260911
2098,グローバルＸ　ホテル＆リテール・Ｊ－ＲＥＩＴ　ＥＴＦ,ETF・ETN,20260911
209A,小野谷機工,PRO Market,20260911
2108,日本甜菜製糖,プライム（内国株式）,20260911
2109,ＤＭ三井製糖,プライム（内国株式）,20260911
210A,ｉＦｒｅｅＥＴＦ　日経高利回りＲＥＩＴ指数,ETF・ETN,20260911
2112,塩水港精糖,スタンダード（内国株式）,20260911
2114,フジ日本,スタンダード（内国株式）,20260911
2117,ウェルネオシュガー,プライム（内国株式）,20260911
211A,カドス・コーポレーション,スタンダード（内国株式）,20260911
2120,ＬＩＦＵＬＬ,プライム（内国株式）,20260911
2121,ＭＩＸＩ,プライム（内国株式）,20260911
2122,インタースペース,スタンダード（内国株式）,20260911
2124,ジェイエイシーリクルートメント,プライム（内国株式）,20260911
2127,日本Ｍ＆Ａセンターホールディングス,プライム（内国株式）,20260911
212A,フィットイージー,プライム（内国株式）,20260911
2130,メンバーズ,プライム（内国株式）,20260911
2134,北浜キャピタルパートナーズ,スタンダード（内国株式）,20260911
2136,ヒップ,スタンダード（内国株式）,20260911
2138,クルーズ,スタンダード（内国株式）,20260911
2139,中広,スタンダード（内国株式）,20260911
213A,上場インデックスファンド日経半導体株,ETF・ETN,20260911
2146,ＵＴグループ,プライム（内国株式）,20260911
2148,アイティメディア,プライム（内国株式）,20260911
2152,幼児活動研究会,スタンダード（内国株式）,20260911
2153,Ｅ・Ｊホールディングス,プライム（内国株式）,20260911
2154,オープンアップグループ,プライム（内国株式）,20260911
2156,セーラー広告,スタンダード（内国株式）,20260911
2157,コシダカホールディングス,プライム（内国株式）,20260911
2158,ＦＲＯＮＴＥＯ,グロース（内国株式）,20260911
215A,タイミー,グロース（内国株式）,20260911
2160,ジーエヌアイグループ,グロース（内国株式）,20260911
2163,アルトナー,プライム（内国株式）,20260911
2164,地域新聞社,スタンダード（内国株式）,20260911
2168,パソナグループ,プライム（内国株式）,20260911
2169,ＣＤＳ,スタンダード（内国株式）,20260911
216A,ライフクリエイト,PRO Market,20260911
2170,リンクアンドモチベーション,プライム（内国株式）,20260911
2173,博展,グロース（内国株式）,20260911
2175,エス・エム・エス,プライム（内国株式）,20260911
2179,成学社,スタンダード（内国株式）,20260911
217A,サポート,PRO Market,20260911
2180,サニーサイドアップグループ,スタンダード（内国株式）,20260911
2181,パーソルホールディングス,プライム（内国株式）,20260911
2183,リニカル,スタンダード（内国株式）,20260911
2185,シイエム・シイ,スタンダード（内国株式）,20260911
2186,ソーバル,スタンダード（内国株式）,20260911
218A,Ｌｉｂｅｒａｗａｒｅ,グロース（内国株式）,20260911
2193,クックパッド,スタンダード（内国株式）,20260911
2195,アミタホールディングス,グロース（内国株式）,20260911
2198,アイ・ケイ・ケイホールディングス,プライム（内国株式）,20260911
219A,Ｈｅａｒｔｓｅｅｄ,グロース（内国株式）,20260911
2201,森永製菓,プライム（内国株式）,20260911
2204,中村屋,スタンダード（内国株式）,20260911
2206,江崎グリコ,プライム（内国株式）,20260911
2207,ｍｅｉｔｏ,プライム（内国株式）,20260911
2208,ブルボン,スタンダード（内国株式）,20260911
2209,井村屋グループ,プライム（内国株式）,20260911
220A,Ｆａｂｅｒ　Ｃｏｍｐａｎｙ,スタンダード（内国株式）,20260911
2211,不二家,プライム（内国株式）,20260911
2212,山崎製パン,プライム（内国株式）,20260911
2215,第一屋製パン,スタンダード（内国株式）,20260911
2216,カンロ,スタンダード（内国株式）,20260911
2217,モロゾフ,プライム（内国株式）,20260911
221A,ＭＡＸＩＳ日経半導体株上場投信,ETF・ETN,20260911
2220,亀田製菓,プライム（内国株式）,20260911
2221,岩塚製菓,スタンダード（内国株式）,20260911
2222,寿スピリッツ,プライム（内国株式）,20260911
2224,コモ,スタンダード（内国株式）,20260911
2226,湖池屋,スタンダード（内国株式）,20260911
2229,カルビー,プライム（内国株式）,20260911
222A,ＮＩＣＳ,PRO Market,20260911
2235,上場インデックスファンド米国株式（ダウ平均）為替ヘッジなし,ETF・ETN,20260911
2236,グローバルＸ　Ｓ＆Ｐ５００配当貴族ＥＴＦ,ETF・ETN,20260911
2237,ｉＦｒｅｅＥＴＦ　Ｓ＆Ｐ５００レバレッジ,ETF・ETN,20260911
2238,ｉＦｒｅｅＥＴＦ　Ｓ＆Ｐ５００インバース,ETF・ETN,20260911
2239,上場インデックスファンドＳ＆Ｐ５００先物レバレッジ２倍,ETF・ETN,20260911
223A,グローバルＸ　ＡＩ＆ビッグデータ　ＥＴＦ,ETF・ETN,20260911
2240,上場インデックスファンドＳ＆Ｐ５００先物インバース,ETF・ETN,20260911
2241,ＭＡＸＩＳ　ＮＹダウ上場投信,ETF・ETN,20260911
2242,ＭＡＸＩＳ　ＮＹダウ上場投信（為替ヘッジあり）,ETF・ETN,20260911
2243,グローバルＸ　半導体　ＥＴＦ,ETF・ETN,20260911
2244,グローバルＸ　ＵＳ　テック・トップ２０　ＥＴＦ,ETF・ETN,20260911
2245,ＮＥＸＴ　ＦＵＮＤＳ　ブルームバーグ・ドイツ国債（７－１０年）インデックス（為替ヘッジあり）連動型上場投信,ETF・ETN,20260911
2247,ｉＦｒｅｅＥＴＦ　Ｓ＆Ｐ５００（為替ヘッジなし）,ETF・ETN,20260911
2248,ｉＦｒｅｅＥＴＦ　Ｓ＆Ｐ５００（為替ヘッジあり）,ETF・ETN,20260911
2249,ｉＦｒｅｅＥＴＦ　Ｓ＆Ｐ５００ダブルインバース,ETF・ETN,20260911
224A,グローバルＸ　ウラニウムビジネス　ＥＴＦ,ETF・ETN,20260911
2250,ｉシェアーズ　ＭＳＣＩ　ジャパン気候変動アクション　ＥＴＦ,ETF・ETN,20260911
2251,ＮＥＸＴ　ＦＵＮＤＳ　ＪＰＸ国債先物ダブルインバース指数連動型上場投信,ETF・ETN,20260911
2252,グローバルＸ　Ｍｏｒｎｉｎｇｓｔａｒ　米国中小型　Ｍｏａｔ　ＥＴＦ,ETF・ETN,20260911
2253,グローバルＸ　スーパーディビィデンド－ＵＳ　ＥＴＦ,ETF・ETN,20260911
2254,グローバルＸ　チャイナＥＶ＆バッテリー　ＥＴＦ,ETF・ETN,20260911
2255,ｉシェアーズ　米国債２０年超　ＥＴＦ,ETF・ETN,20260911
2256,ｉシェアーズ　米国総合債券　ＥＴＦ,ETF・ETN,20260911
2257,ｉシェアーズ　米ドル建て投資適格社債　ＥＴＦ,ETF・ETN,20260911
2258,ｉシェアーズ　米ドル建てハイイールド社債　ＥＴＦ,ETF・ETN,20260911
2259,ｉシェアーズ　フランス国債７－１０年　ＥＴＦ（為替ヘッジあり）,ETF・ETN,20260911
2264,森永乳業,プライム（内国株式）,20260911
2266,六甲バター,プライム（内国株式）,20260911
2267,ヤクルト本社,プライム（内国株式）,20260911
2268,Ｂ－Ｒ　サーティワン　アイスクリーム,スタンダード（内国株式）,20260911
2269,明治ホールディングス,プライム（内国株式）,20260911
226A,勝美ジャパン,PRO Market,20260911
2270,雪印メグミルク,プライム（内国株式）,20260911
227A,ＩＮＳＩＧＨＴ　ＬＡＢ,PRO Market,20260911
2281,プリマハム,プライム（内国株式）,20260911
2282,日本ハム,プライム（内国株式）,20260911
2286,林兼産業,スタンダード（内国株式）,20260911
2288,丸大食品,プライム（内国株式）,20260911
228A,オプロ,グロース（内国株式）,20260911
2291,福留ハム,スタンダード（内国株式）,20260911
2292,Ｓ　Ｆｏｏｄｓ,プライム（内国株式）,20260911
2293,滝沢ハム,スタンダード（内国株式）,20260911
2294,柿安本店,プライム（内国株式）,20260911
2296,伊藤ハム米久ホールディングス,プライム（内国株式）,20260911
229A,アスミホールディングス,PRO Market,20260911
2300,きょくとう,スタンダード（内国株式）,20260911
