sec_code,filer_name,current_assets,total_liabilities,total_assets,equity_value,equity_type,equity_ratio,doc_id,submit_date,doc_type,accounting_standard,consolidated,fiscal_period
6063,日本エマージェンシーアシスタンス株式会社,3607664000,428309000,246222000,1887310000,NetAssets,7.6651,S100YWD7,2026-08-13,160,J-GAAP,個別,2026-12-31
3696,株式会社セレス,25777609000,20418195000,3829853000,13964060000,NetAssets,3.6461,S100YWDR,2026-08-14,160,J-GAAP,個別,2026-12-31
6265,コンバム株式会社,3867515000,219992000,3867515000,6040811000,NetAssets,1.5619,S100YW1Q,2026-08-12,160,J-GAAP,個別,2026-12-31
4060,ｒａｋｕｍｏ株式会社,2013889000,693154000,2013889000,1887017000,NetAssets,0.937,S100YWEK,2026-08-13,160,J-GAAP,個別,2026-12-31
9757,株式会社船井総研ホールディングス,20711113000,8514970000,4732917000,25788215000,NetAssets,5.4487,S100YWB4,2026-08-13,160,J-GAAP,個別,2026-12-31
4020,ビートレンド株式会社,642680000,111898000,642680000,779671000,NetAssets,1.2132,S100YWQO,2026-08-14,160,J-GAAP,連結,2026-12-31
7782,株式会社シンシア,4653709000,2021644000,4653709000,2818866000,NetAssets,0.6057,S100YWE7,2026-08-14,160,J-GAAP,個別,2026-12-31
4476,ＡＩ　ＣＲＯＳＳ株式会社,2566973000,2772000,2566973000,1946413000,NetAssets,0.7583,S100YWIU,2026-08-14,160,J-GAAP,個別,2026-12-31
4811,株式会社ドリーム・アーツ,4526736000,1401115000,4526736000,2916247000,NetAssets,0.6442,S100YWQA,2026-08-14,160,J-GAAP,個別,2026-12-31
4379,株式会社Ｐｈｏｔｏｓｙｎｔｈ,2061971000,889919000,2061971000,2484570000,NetAssets,1.2049,S100YWDX,2026-08-13,160,J-GAAP,個別,2026-12-31
3474,Ｇ－ＦＡＣＴＯＲＹ株式会社,1867971000,1148428000,1867971000,1180474000,NetAssets,0.632,S100YWEF,2026-08-13,160,J-GAAP,個別,2026-12-31
7870,福島印刷株式会社,3014980000,1295558000,1459000,5285834000,NetAssets,3622.9157,S100XUHT,2026-03-27,160,J-GAAP,連結,2026-08-20
4596,窪田製薬ホールディングス株式会社,1375179000,77297000,1375179000,1589399000,NetAssets,1.1558,S100XUHX,2026-03-27,120,J-GAAP,連結,2025-12-31
6291,日本エアーテック株式会社,12458436000,3955460000,3958422000,14771504000,NetAssets,3.7317,S100YW2I,2026-08-12,160,J-GAAP,連結,2026-12-31
3416,ピクスタ株式会社,2214911000,525831000,2214911000,1205889000,NetAssets,0.5444,S100YVWU,2026-08-13,160,J-GAAP,個別,2026-12-31
4776,サイボウズ株式会社,19416000000,5424000000,19416000000,17815000000,NetAssets,0.9175,S100YVIE,2026-08-13,160,J-GAAP,個別,2026-12-31
3758,株式会社アエリア,17147000000,8788000000,17147000000,9231000000,NetAssets,0.5383,S100YVUP,2026-08-14,160,J-GAAP,個別,2026-12-31
3981,株式会社ビーグリー,8623798000,556739000,8623798000,8063722000,NetAssets,0.9351,S100YWBL,2026-08-14,160,J-GAAP,個別,2026-12-31
4264,株式会社セキュア,4291521000,117565000,971737000,2926474000,NetAssets,3.0116,S100YVLT,2026-08-13,160,J-GAAP,個別,2026-12-31
9561,株式会社グラッドキューブ,1921483000,129484000,468996000,717501000,NetAssets,1.5299,S100YWYO,2026-08-14,160,J-GAAP,個別,2026-06-30
3928,株式会社マイネット,3524195000,88647000,960795000,1521161000,NetAssets,1.5832,S100YS45,2026-08-14,160,J-GAAP,個別,2026-12-31
9271,株式会社和心,1071128000,436791000,1071128000,1267524000,NetAssets,1.1834,S100YW97,2026-08-13,160,J-GAAP,個別,2026-12-31
4583,株式会社カイオム・バイオサイエンス,1546698000,130329000,1546698000,1122064000,NetAssets,0.7255,S100YW7X,2026-08-13,160,J-GAAP,連結,2026-12-31
7093,アディッシュ株式会社,1141758000,698232000,520494000,542833000,NetAssets,1.0429,S100YWVJ,2026-08-14,160,J-GAAP,個別,2026-12-31
9612,株式会社ラックランド,23278000000,2084000000,8111000000,13111000000,NetAssets,1.6164,S100YWKH,2026-08-14,160,J-GAAP,個別,2026-12-31
4377,株式会社ワンキャリア,6565000000,957000000,6565000000,5516000000,NetAssets,0.8402,S100YW5N,2026-08-13,160,J-GAAP,個別,2026-12-31
3976,株式会社シャノン,1400495000,977431000,223105000,986294000,NetAssets,4.4208,S100YX3Y,2026-08-14,160,J-GAAP,個別,2026-06-30
3777,株式会社環境フレンドリーホールディングス,3602261000,1192675000,3602261000,3731108000,NetAssets,1.0358,S100YX4K,2026-08-14,160,J-GAAP,個別,2026-12-31
3807,株式会社フィスコ,335128000,30485000,20000,1131691000,NetAssets,56584.55,S100YW8A,2026-08-13,160,J-GAAP,連結,2026-12-31
5537,株式会社ＡｌｂａＬｉｎｋ,4589842000,1587005000,4589842000,2016140000,NetAssets,0.4393,S100YWKS,2026-08-13,160,J-GAAP,連結,2026-12-31
4766,株式会社ピーエイ,1098495000,766588000,224611000,520822000,NetAssets,2.3188,S100YVRL,2026-08-14,160,J-GAAP,個別,2026-12-31
9246,株式会社プロジェクトホールディングス,2914408000,1495620000,2914408000,2260118000,NetAssets,0.7755,S100YWRM,2026-08-14,160,J-GAAP,個別,2026-12-31
4371,株式会社コアコンセプト・テクノロジー,6430092000,3293847000,6430092000,5058008000,NetAssets,0.7866,S100YWTW,2026-08-14,160,J-GAAP,個別,2026-12-31
2215,第一屋製パン株式会社,7856000000,4250000000,7856000000,8555000000,NetAssets,1.089,S100YWS3,2026-08-14,160,J-GAAP,個別,2026-12-31
4892,株式会社サイフューズ,3934469000,866063000,3934469000,2757627000,NetAssets,0.7009,S100YWXA,2026-08-14,160,J-GAAP,連結,2026-12-31
9399,ビート・ホールディングス・リミテッド　（貝德控股有限公司、Ｂｅａｔ　Ｈｏｌｄｉｎｇｓ　Ｌｉｍｉｔｅｄ）,3920000,20572000,3920000,7947000,NetAssets,2.0273,S100YW89,2026-08-13,160,J-GAAP,個別,2026-12-31
3241,株式会社ウィル,11007000000,7036000000,1206000000,5409000000,NetAssets,4.4851,S100YVUW,2026-08-12,160,J-GAAP,個別,2026-12-31
7044,株式会社ピアラ,3554168000,3519269000,3554168000,650463000,NetAssets,0.183,S100YWSH,2026-08-14,160,J-GAAP,個別,2026-12-31
4487,株式会社スペースマーケット,2871870000,8960000,2871870000,1007538000,NetAssets,0.3508,S100YWYB,2026-08-14,160,J-GAAP,個別,2026-09-30
5618,ナイル株式会社,2612211000,1563138000,502650000,443968000,NetAssets,0.8833,S100YWLN,2026-08-13,160,J-GAAP,個別,2026-12-31
4449,株式会社ギフティ,23591000000,113000000,8626000000,8823000000,NetAssets,1.0228,S100XUO8,2026-03-27,120,J-GAAP,連結,2025-12-31
6573,ＣＲＡＶＩＡ株式会社,344920000,136730000,344920000,426729000,NetAssets,1.2372,S100YWEU,2026-08-14,160,J-GAAP,個別,2026-12-31
3671,ソフトマックス株式会社,5492597000,3544823000,5492597000,3925369000,NetAssets,0.7147,S100YUXR,2026-08-12,160,J-GAAP,連結,2026-12-31
2160,株式会社ジーエヌアイグループ,2200000000,14629000000,2200000000,24091000000,NetAssets,10.9505,S100XV4B,2026-03-27,120,J-GAAP,連結,2025-12-31
4480,株式会社メドレー,14820000000,2306000000,14820000000,14799000000,NetAssets,0.9986,S100YW90,2026-08-13,160,J-GAAP,個別,2026-12-31
5619,マーソ株式会社,1928728000,18484000,1928728000,1948984000,NetAssets,1.0105,S100YWE2,2026-08-14,160,J-GAAP,個別,2026-12-31
9656,グリーンランドリゾート株式会社,1024692000,5152766000,1024692000,10543536000,NetAssets,10.2895,S100YVG3,2026-08-13,160,J-GAAP,個別,2026-12-31
4595,株式会社ミズホメディー,19580000000,2660000000,19580000000,18684000000,NetAssets,0.9542,S100YVWB,2026-08-12,160,J-GAAP,連結,2026-12-31
5214,日本電気硝子株式会社,283783000000,117793000000,61853000000,496181000000,NetAssets,8.0219,S100YW5S,2026-08-13,160,J-GAAP,個別,2026-12-31
3196,株式会社ホットランドホールディングス,13930494000,11404441000,13930494000,12187813000,NetAssets,0.8749,S100YX3T,2026-08-14,160,J-GAAP,個別,2026-12-31
4848,株式会社フルキャストホールディングス,34806000000,21703000000,34806000000,32654000000,NetAssets,0.9382,S100YVJK,2026-08-13,160,J-GAAP,個別,2026-12-31
6054,株式会社リブセンス,4638608000,512885000,4638608000,4210000000,NetAssets,0.9076,S100YWRD,2026-08-14,160,J-GAAP,個別,2026-12-31
6376,日機装株式会社,92100000000,1449000000,1399000000,108128000000,NetAssets,77.2895,S100XU3R,2026-03-26,120,J-GAAP,連結,2025-12-31
3204,株式会社トーア紡コーポレーション,10750000000,7984000000,10750000000,13975000000,NetAssets,1.3,S100YVV4,2026-08-12,160,J-GAAP,個別,2026-12-31
1994,高橋カーテンウォール工業株式会社,7257223000,1445744000,7257223000,10796833000,NetAssets,1.4877,S100YWA8,2026-08-13,160,J-GAAP,個別,2026-12-31
6561,株式会社ＨＡＮＡＴＯＵＲ　ＪＡＰＡＮ,5297257000,2593895000,5297257000,4485272000,NetAssets,0.8467,S100YWK7,2026-08-14,160,J-GAAP,個別,2026-12-31
5242,株式会社アイズ,778629000,302855000,778629000,600275000,NetAssets,0.7709,S100YWQU,2026-08-14,160,J-GAAP,連結,2026-12-31
6630,ヤーマン株式会社,24691000000,3236000000,5271000000,24386000000,NetAssets,4.6264,S100YWKQ,2026-08-14,160,J-GAAP,個別,2026-12-31
6635,株式会社大日光・エンジニアリング,23199904000,17134370000,23199904000,8237848000,NetAssets,0.3551,S100YWDA,2026-08-13,160,J-GAAP,個別,2026-12-31
9702,株式会社アイ・エス・ビー,16947000000,185000000,6388000000,14522000000,NetAssets,2.2733,S100YWEO,2026-08-14,160,J-GAAP,個別,2026-12-31
3138,株式会社富士山マガジンサービス,4862841000,992523000,4862841000,2554744000,NetAssets,0.5254,S100YWDK,2026-08-13,160,J-GAAP,個別,2026-12-31
3904,株式会社カヤック,9993763000,121469000,9993763000,6297418000,NetAssets,0.6301,S100YWM0,2026-08-14,160,J-GAAP,個別,2026-12-31
6459,だいわ株式会社,69228822000,17448833000,69228822000,70549667000,NetAssets,1.0191,S100YVYO,2026-08-12,160,J-GAAP,連結,2026-12-31
3001,片倉工業株式会社,58526000000,19268000000,58526000000,99761000000,NetAssets,1.7046,S100YVW3,2026-08-12,160,J-GAAP,個別,2026-12-31
7359,株式会社東京通信グループ,2067990000,61011000,2067990000,890187000,NetAssets,0.4305,S100YVSL,2026-08-12,160,J-GAAP,個別,2026-12-31
7833,株式会社アイフィスジャパン,5905439000,943468000,737501000,5945422000,NetAssets,8.0616,S100YVR6,2026-08-13,160,J-GAAP,個別,2026-12-31
6694,株式会社ズーム,14656341000,8114787000,14656341000,7420327000,NetAssets,0.5063,S100YW0K,2026-08-13,160,J-GAAP,個別,2026-12-31
4235,ウルトラファブリックス・ホールディングス株式会社,7049000000,6871000000,7049000000,5520000000,NetAssets,0.7831,S100XU4V,2026-03-26,120,J-GAAP,連結,2025-12-31
4482,株式会社ウィルズ,3706000000,1070000000,407000000,2771000000,NetAssets,6.8084,S100YW9U,2026-08-13,160,J-GAAP,連結,2026-12-31
149A,株式会社シンカ,1126296000,35801000,1126296000,1047466000,NetAssets,0.93,S100YWD3,2026-08-13,160,J-GAAP,連結,2026-12-31
7362,株式会社Ｔ．Ｓ．Ｉ,1944383000,190461000,509295000,1414813000,NetAssets,2.778,S100YWR4,2026-08-14,160,J-GAAP,個別,2026-12-31
4450,株式会社パワーソリューションズ,4458990000,446844000,4458990000,3802344000,NetAssets,0.8527,S100YWQ9,2026-08-14,160,J-GAAP,個別,2026-12-31
3775,株式会社ガイアックス,2164306000,615275000,2164306000,1291720000,NetAssets,0.5968,S100YWS1,2026-08-14,160,J-GAAP,個別,2026-12-31
4704,トレンドマイクロ株式会社,332690000000,278479000000,76279000000,131126000000,NetAssets,1.719,S100YX0R,2026-08-14,160,J-GAAP,個別,2026-12-31
7625,株式会社グローバルダイニング,2138288000,2200794000,2138288000,5632613000,NetAssets,2.6342,S100YW14,2026-08-13,160,J-GAAP,個別,2026-12-31
2573,北海道コカ・コーラボトリング株式会社,24066000000,9289000000,24066000000,43368000000,NetAssets,1.802,S100YT9W,2026-08-12,160,J-GAAP,個別,2026-12-31
146A,コロンビア・ワークス株式会社,53678000000,22302000000,53678000000,17439000000,NetAssets,0.3249,S100YX14,2026-08-14,160,J-GAAP,個別,2026-12-31
3197,株式会社すかいらーくホールディングス,33797000000,210000000,33797000000,84114000000,NetAssets,2.4888,S100XUBI,2026-03-26,120,J-GAAP,連結,2025-12-31
6769,ザインエレクトロニクス株式会社,9122344000,604135000,9122344000,8917368000,NetAssets,0.9775,S100YVL4,2026-08-12,160,J-GAAP,個別,2026-12-31
2499,日本和装ホールディングス株式会社,8538647000,356446000,8538647000,3732606000,NetAssets,0.4371,S100YWIS,2026-08-14,160,J-GAAP,個別,2026-06-30
5035,ＨＯＵＳＥＩ株式会社,3105275000,1158083000,569264000,3079036000,NetAssets,5.4088,S100YW81,2026-08-13,160,J-GAAP,個別,2026-12-31
7776,株式会社セルシード,1521516000,248136000,1521516000,1268381000,NetAssets,0.8336,S100YWQY,2026-08-14,160,J-GAAP,連結,2026-12-31
219A,Ｈｅａｒｔｓｅｅｄ株式会社,7143534000,320328000,7143534000,7194912000,NetAssets,1.0072,S100YX0K,2026-08-14,160,J-GAAP,連結,2026-12-31
9345,ビズメイツ株式会社,1834975000,236652000,1834975000,1909051000,NetAssets,1.0404,S100YWY9,2026-08-14,160,J-GAAP,個別,2026-12-31
3452,株式会社ビーロット,90053000000,746000000,90053000000,20040000000,NetAssets,0.2225,S100YWGV,2026-08-14,160,J-GAAP,個別,2026-12-31
5039,株式会社キットアライブ,1040589000,163566000,1040589000,944347000,NetAssets,0.9075,S100YX26,2026-08-14,160,J-GAAP,連結,2026-12-31
7354,株式会社ダイレクトマーケティングミックス,3016304000,2532330000,3016304000,7759534000,NetAssets,2.5725,S100XUHI,2026-03-26,120,J-GAAP,連結,2025-12-31
3911,株式会社Ａｉｍｉｎｇ,7807650000,417548000,7807650000,6896460000,NetAssets,0.8833,S100YWKE,2026-08-14,160,J-GAAP,個別,2026-12-31
2436,共同ピーアール株式会社,5515324000,78480000,17056000,4699002000,NetAssets,275.5043,S100YWEZ,2026-08-13,160,J-GAAP,個別,2026-12-31
3445,株式会社ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,135354000000,31286000000,135354000000,153331000000,NetAssets,1.1328,S100YWML,2026-08-13,160,J-GAAP,個別,2026-12-31
5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ株式会社,2829000000,1335000000,2829000000,2963000000,NetAssets,1.0474,S100XUHG,2026-03-26,120,J-GAAP,連結,2025-12-31
6071,株式会社ＩＢＪ,12782332000,11596180000,12782332000,11923329000,NetAssets,0.9328,S100YX0D,2026-08-14,160,J-GAAP,個別,2026-12-31
4180,Ａｐｐｉｅｒ　Ｇｒｏｕｐ株式会社,223000000,1537000000,223000000,29077000000,NetAssets,130.3901,S100XTNG,2026-03-26,120,J-GAAP,連結,2025-12-31
2124,株式会社ジェイエイシーリクルートメント,26790000000,8359000000,26790000000,22345000000,NetAssets,0.8341,S100YVWI,2026-08-12,160,J-GAAP,個別,2026-12-31
5591,株式会社ＡＶＩＬＥＮ,975449000,51238000,382062000,726960000,NetAssets,1.9027,S100YX2D,2026-08-14,160,J-GAAP,個別,2026-12-31
3968,セグエグループ株式会社,15579725000,12789298000,15579725000,4400561000,NetAssets,0.2825,S100YTD5,2026-08-13,160,J-GAAP,個別,2026-12-31
3683,株式会社サイバーリンクス,8467000000,5185000000,4678000000,9143000000,NetAssets,1.9545,S100YVZS,2026-08-12,160,J-GAAP,個別,2026-12-31
3053,株式会社ペッパーフードサービス,3385000000,24000000,3385000000,3417000000,NetAssets,1.0095,S100YX3K,2026-08-14,160,J-GAAP,連結,2026-12-31
148A,株式会社ハッチ・ワーク,2425412000,1712489000,2425412000,1027586000,NetAssets,0.4237,S100YVL9,2026-08-13,160,J-GAAP,連結,2026-12-31
4428,株式会社シノプス,1878293000,196507000,1878293000,1898353000,NetAssets,1.0107,S100YWX8,2026-08-14,160,J-GAAP,連結,2026-12-31
4019,株式会社スタメン,1568774000,296669000,1568774000,1536914000,NetAssets,0.9797,S100YX0Y,2026-08-14,160,J-GAAP,個別,2026-12-31
6914,オプテックスグループ株式会社,59488000000,15934000000,59488000000,56149000000,NetAssets,0.9439,S100YVR9,2026-08-12,160,J-GAAP,個別,2026-12-31
281A,インフォメティス株式会社,713561000,610865000,713561000,585781000,NetAssets,0.8209,S100YVNU,2026-08-13,160,J-GAAP,個別,2026-12-31
2330,株式会社フォーサイド,3896715000,1201194000,1235474000,2973377000,NetAssets,2.4067,S100YWJ5,2026-08-14,160,J-GAAP,個別,2026-12-31
4074,株式会社ラキール,3551095000,539641000,918341000,3770975000,NetAssets,4.1063,S100YW6N,2026-08-12,160,J-GAAP,個別,2026-12-31
4481,ベース株式会社,16106211000,4288761000,2867368000,14621087000,NetAssets,5.0991,S100YX33,2026-08-14,160,J-GAAP,個別,2026-12-31
6592,マブチモーター株式会社,247715000000,28311000000,247715000000,334236000000,NetAssets,1.3493,S100YWZC,2026-08-14,160,J-GAAP,個別,2026-12-31
5819,カナレ電気株式会社,14144179000,1700822000,14144179000,19048821000,NetAssets,1.3468,S100YUD6,2026-08-12,160,J-GAAP,個別,2026-12-31
7347,株式会社マーキュリアホールディングス,22461594000,2881361000,22461594000,19205344000,NetAssets,0.855,S100YVXA,2026-08-13,160,J-GAAP,個別,2026-12-31
290A,株式会社Ｓｙｎｓｐｅｃｔｉｖｅ,26541200000,3055000,1064166000,38793398000,NetAssets,36.4543,S100YWLH,2026-08-14,160,J-GAAP,個別,2026-12-31
5257,ノバシステム株式会社,1994664000,1042954000,1198613000,2551931000,NetAssets,2.1291,S100YVXV,2026-08-13,160,J-GAAP,連結,2026-12-31
3667,株式会社ｅｎｉｓｈ,1322688000,209355000,111562000,766492000,NetAssets,6.8705,S100YWN8,2026-08-14,160,J-GAAP,連結,2026-12-31
7739,キヤノン電子株式会社,49388000000,20784000000,49388000000,112906000000,NetAssets,2.2861,S100XSYM,2026-03-25,120,J-GAAP,連結,2025-12-31
4722,フューチャー株式会社,57370000000,17054000000,21706000000,62755000000,NetAssets,2.8911,S100YWOI,2026-08-14,160,J-GAAP,個別,2026-12-31
9755,応用地質株式会社,79956000000,20863000000,79956000000,78805000000,NetAssets,0.9856,S100YWJA,2026-08-13,160,J-GAAP,個別,2026-12-31
4563,アンジェス株式会社,4386537000,2243471000,4386537000,3076080000,NetAssets,0.7013,S100YWS4,2026-08-14,160,J-GAAP,個別,2026-12-31
5868,株式会社ロココ,3476827000,1420611000,3476827000,2960196000,NetAssets,0.8514,S100YWZD,2026-08-14,160,J-GAAP,個別,2026-12-31
3948,光ビジネスフォーム株式会社,4888407000,1365665000,993876000,9371591000,NetAssets,9.4293,S100YUT0,2026-08-12,160,J-GAAP,連結,2026-12-31
3649,株式会社ファインデックス,3743671000,1026550000,1787025000,5467095000,NetAssets,3.0593,S100YWBM,2026-08-13,160,J-GAAP,個別,2026-12-31
3664,株式会社ＷＩＺＥ,2249841000,48266000,288996000,1412436000,NetAssets,4.8874,S100YWFX,2026-08-14,160,J-GAAP,個別,2026-12-31
6871,株式会社日本マイクロニクス,45500000000,23235000000,11413000000,66052000000,NetAssets,5.7874,S100YW6O,2026-08-13,160,J-GAAP,個別,2026-12-31
2461,株式会社ファンコミュニケーションズ,17957495000,5231724000,17957495000,17580433000,NetAssets,0.979,S100YW9Y,2026-08-14,160,J-GAAP,個別,2026-12-31
4171,株式会社グローバルインフォメーション,3074331000,327193000,3074331000,2520552000,NetAssets,0.8199,S100YW4A,2026-08-12,160,J-GAAP,個別,2026-12-31
261A,株式会社日水コン,19444020000,1715306000,8181887000,14963781000,NetAssets,1.8289,S100YWZ8,2026-08-14,160,J-GAAP,個別,2026-12-31
2418,株式会社ツカダ・グローバルホールディング,34150000000,24695000000,34150000000,39792000000,NetAssets,1.1652,S100YW77,2026-08-13,160,J-GAAP,個別,2026-12-31
